bus_id,parada,tiempo_atraso,costo_multa
197,Parada 3 (Intermedia),359.11660245258827,1000
197,Parada 4 (SAN VICENTE),281.4720631248056,1000
199,Parada 2 (Intermedia),121.75252737828123,1000
199,Parada 3 (Intermedia),226.47692038241075,1000
199,Parada 4 (SAN VICENTE),347.73549437584006,1000
200,Parada 2 (Intermedia),68.61179795046337,1000
200,Parada 3 (Intermedia),82.18387202646409,1000
200,Parada 4 (SAN VICENTE),269.343792810585,1000
201,Parada 2 (Intermedia),109.76845921984932,1000
201,Parada 3 (Intermedia),282.64301606190566,1000
201,Parada 4 (SAN VICENTE),371.0626083902753,1000
203,Parada 3 (Intermedia),77.66936361671833,1000
203,Parada 4 (SAN VICENTE),254.64987578964792,1000
204,Parada 2 (Intermedia),161.06578038867156,1000
204,Parada 3 (Intermedia),125.7733712837653,1000
205,Parada 2 (Intermedia),54.044243581432966,1000
205,Parada 3 (Intermedia),74.68490890222893,1000
205,Parada 4 (SAN VICENTE),146.53449793158507,1000
206,Parada 2 (Intermedia),32.44748523432645,1000
206,Parada 3 (Intermedia),19.221676360073616,1000
206,Parada 4 (SAN VICENTE),195.28615327982698,1000
207,Parada 2 (Intermedia),143.70153813446814,1000
207,Parada 3 (Intermedia),355.20070444836165,1000
207,Parada 4 (SAN VICENTE),434.1966512403451,1000
208,Parada 2 (Intermedia),53.48167666183144,1000
208,Parada 3 (Intermedia),222.2227823955618,1000
208,Parada 4 (SAN VICENTE),169.91867392136191,1000
209,Parada 2 (Intermedia),200.90647798629652,1000
209,Parada 3 (Intermedia),120.7000355404889,1000
209,Parada 4 (SAN VICENTE),126.57181534348638,1000
210,Parada 2 (Intermedia),8.239474691159558,1000
212,Parada 2 (Intermedia),139.92201377739548,1000
212,Parada 3 (Intermedia),152.16401254490484,1000
213,Parada 2 (Intermedia),149.8200504372653,1000
213,Parada 3 (Intermedia),212.3052917158202,1000
213,Parada 4 (SAN VICENTE),205.941409842766,1000
214,Parada 3 (Intermedia),46.62491209381551,1000
215,Parada 2 (Intermedia),27.89916780432395,1000
216,Parada 2 (Intermedia),155.83050829629065,1000
216,Parada 3 (Intermedia),391.4272981410613,1000
216,Parada 4 (SAN VICENTE),538.3489029481425,1000
217,Parada 2 (Intermedia),24.079955236666137,1000
217,Parada 3 (Intermedia),121.61082497323514,1000
217,Parada 4 (SAN VICENTE),270.28883534597117,1000
218,Parada 2 (Intermedia),198.12744717829628,1000
218,Parada 3 (Intermedia),50.76280693165609,1000
218,Parada 4 (SAN VICENTE),189.8309661183448,1000
219,Parada 2 (Intermedia),198.51102689580875,1000
219,Parada 3 (Intermedia),229.80506255946239,1000
219,Parada 4 (SAN VICENTE),393.2968879212276,1000
220,Parada 2 (Intermedia),3.507908142521046,1000
220,Parada 3 (Intermedia),78.71357815622468,1000
221,Parada 2 (Intermedia),217.22896935092285,1000
221,Parada 3 (Intermedia),421.865754355269,1000
221,Parada 4 (SAN VICENTE),351.98229855607497,1000
224,Parada 3 (Intermedia),265.92541031053406,1000
224,Parada 4 (SAN VICENTE),199.9674498832901,1000
225,Parada 2 (Intermedia),146.50252582720714,1000
225,Parada 3 (Intermedia),295.1543283231731,1000
225,Parada 4 (SAN VICENTE),342.7190119678562,1000
226,Parada 2 (Intermedia),243.5809186869592,1000
226,Parada 3 (Intermedia),283.05929564041435,1000
226,Parada 4 (SAN VICENTE),116.56451795255998,1000
227,Parada 4 (SAN VICENTE),59.16199665068416,1000
229,Parada 2 (Intermedia),52.16192302736454,1000
229,Parada 3 (Intermedia),220.16172570190975,1000
229,Parada 4 (SAN VICENTE),111.76129248473444,1000
230,Parada 2 (Intermedia),216.70569362901733,1000
230,Parada 3 (Intermedia),315.70741672307486,1000
230,Parada 4 (SAN VICENTE),286.4694828306092,1000
231,Parada 2 (Intermedia),21.454104811768048,1000
231,Parada 3 (Intermedia),90.52629117050674,1000
231,Parada 4 (SAN VICENTE),145.46081798776868,1000
232,Parada 2 (Intermedia),149.15950668544974,1000
232,Parada 3 (Intermedia),211.52701009306475,1000
232,Parada 4 (SAN VICENTE),221.36775806875085,1000
233,Parada 2 (Intermedia),60.74091396902804,1000
233,Parada 4 (SAN VICENTE),27.58282904099906,1000
235,Parada 2 (Intermedia),4.0276207414863165,1000
235,Parada 3 (Intermedia),82.20408041359042,1000
235,Parada 4 (SAN VICENTE),19.684556758234976,1000
236,Parada 2 (Intermedia),13.596524805179797,1000
236,Parada 3 (Intermedia),110.82098861777922,1000
236,Parada 4 (SAN VICENTE),241.88985596119892,1000
237,Parada 2 (Intermedia),38.864747823710786,1000
