bus_id,parada,tiempo_atraso,costo_multa
115,Parada Final (SAN VICENTE),6.433039468385687,1000
116,Parada Final (SAN VICENTE),46.2301794145169,1000
119,Parada Aeropuerto,52.46430958120618,1000
119,Parada Final (SAN VICENTE),132.86485827253637,1000
120,Parada Aeropuerto,123.72286914835422,1000
120,Parada Final (SAN VICENTE),194.2271561687303,1000
121,Parada Final (SAN VICENTE),64.37494966014492,1000
122,Parada Aeropuerto,32.50822111632442,1000
123,Parada Aeropuerto,186.3729721194686,1000
123,Parada Final (SAN VICENTE),98.91022199165309,1000
124,Parada Aeropuerto,91.02054430740827,1000
124,Parada Final (SAN VICENTE),187.64757504194858,1000
126,Parada Final (SAN VICENTE),39.24626654403255,1000
127,Parada Aeropuerto,143.0799058566481,1000
127,Parada Final (SAN VICENTE),163.06743832295615,1000
129,Parada Aeropuerto,130.58418286219967,1000
130,Parada Final (SAN VICENTE),59.680649112779065,1000
131,Parada Aeropuerto,111.18972617908003,1000
131,Parada Final (SAN VICENTE),290.8995187046239,1000
132,Parada Aeropuerto,198.90154744908068,1000
132,Parada Final (SAN VICENTE),8.58609748462186,1000
133,Parada Aeropuerto,52.14807395229582,1000
133,Parada Final (SAN VICENTE),173.16083985578734,1000
134,Parada Final (SAN VICENTE),83.85377438071009,1000
136,Parada Final (SAN VICENTE),82.52244761202746,1000
138,Parada Aeropuerto,55.06565459612466,1000
138,Parada Final (SAN VICENTE),267.67517537656386,1000
139,Parada Aeropuerto,49.133807682126644,1000
139,Parada Final (SAN VICENTE),40.326615379191935,1000
141,Parada Aeropuerto,27.593116536721936,1000
141,Parada Final (SAN VICENTE),176.30303854529484,1000
142,Parada Aeropuerto,93.69894797408779,1000
142,Parada Final (SAN VICENTE),325.11455664878304,1000
143,Parada Aeropuerto,35.284878294602095,1000
144,Parada Aeropuerto,52.80150089030212,1000
144,Parada Final (SAN VICENTE),162.51309666900488,1000
145,Parada Aeropuerto,185.0078304174167,1000
145,Parada Final (SAN VICENTE),380.2006163307233,1000
146,Parada Aeropuerto,83.40800481681072,1000
146,Parada Final (SAN VICENTE),206.63220458359865,1000
148,Parada Aeropuerto,167.1729490122816,1000
148,Parada Final (SAN VICENTE),206.33113812869124,1000
149,Parada Final (SAN VICENTE),233.61168785582413,1000
150,Parada Aeropuerto,154.46199001630157,1000
150,Parada Final (SAN VICENTE),351.3613272967923,1000
152,Parada Aeropuerto,10.341861758948653,1000
156,Parada Aeropuerto,144.6794063273992,1000
156,Parada Final (SAN VICENTE),214.0024892307556,1000
159,Parada Aeropuerto,123.73392361094739,1000
159,Parada Final (SAN VICENTE),354.0827634993839,1000
161,Parada Aeropuerto,152.81710796245898,1000
161,Parada Final (SAN VICENTE),358.26784817561565,1000
162,Parada Aeropuerto,45.56861631868378,1000
163,Parada Aeropuerto,33.05330612199032,1000
163,Parada Final (SAN VICENTE),103.32790533324442,1000
164,Parada Aeropuerto,125.11615658432129,1000
164,Parada Final (SAN VICENTE),204.33922559368511,1000
165,Parada Aeropuerto,200.97930808005913,1000
165,Parada Final (SAN VICENTE),257.23808278776414,1000
166,Parada Aeropuerto,180.28034465593373,1000
166,Parada Final (SAN VICENTE),221.095006628806,1000
